index,ID,label,tanggal,judul,narasi,nama file gambar,text,clean
3003,710397,1,2018-04-02 00:00:00,Jadwal Perpindahan Maskapai Penerbangan Dari Terminal 2 ke Terminal 3 Internasional Bandara Soekarno-Hatta,"Bentuknya berupa gambar yang di dalamnya diinformasikan jadwal perpindahan maskapai internasional dari Terminal 2 ke Terminal 3 Bandara Soekarno-Hatta. Informasi tersebut seperti, Malaysia Airlines pindah tanggal 9 April 2018, Turkish Airlines dan Oman Air pindah pada 21 April, Thai dan Srilankan Airlines pindah pada 1 Mei 2018, dan seterusnya.",710397.jpg,"jadwal perpindahan maskapai penerbangan dari terminal 2 ke terminal 3 internasional bandara soekarno-hatta bentuknya berupa gambar yang di dalamnya diinformasikan jadwal perpindahan maskapai internasional dari terminal 2 ke terminal 3 bandara soekarno-hatta. informasi tersebut seperti, malaysia airlines pindah tanggal 9 april 2018, turkish airlines dan oman air pindah pada 21 april, thai dan srilankan airlines pindah pada 1 mei 2018, dan seterusnya.",jadwal pindah maskapai terbang terminal terminal internasional bandara soekarno hatta bentuk gambar dalam informasi jadwal pindah maskapai internasional terminal terminal bandara soekarno hatta informasi malaysia airlines pindah tanggal april 2018 turkish airlines om air pindah 21 april thai srilankan airlines pindah mei 2018
3004,710948,0,2017-12-19 00:00:00,: Islam  Anti Hoax,Islam  Anti Hoax,710948.jpg,: islam anti hoax islam anti hoax,islam anti hoax islam anti hoax
3005,710964,0,2017-12-16 00:00:00,"Katanya ideologinya Pancasila, memangnya zina dan LGBT sesuai dengan Pancasila?","Ini pertanyaan serius, negeri yang mayoritas muslim, kok bisa tidak mempidanakan kumpul kebo alias zina? LGBT pun tidak melanggar hukum…
Katanya ideologinya Pancasila, memangnya zina dan LGBT sesuai dengan Pancasila? Katanya Pancasila lahir dari Islam, padahal Islam sendiri tegas dan keras mengharamkan Zina dan LGBT…
Kalau Pancasila melegalkan zina dan LGBT berarti pancasila bertentangan dong dengan Islam??
Jika kita anti Zina dan anti LGBT kita dikatain anti Pancasila anti NKRI… begitu?
Serius Nanya…
Komen yg bisa jawab….. ",710964.png,"katanya ideologinya pancasila, memangnya zina dan lgbt sesuai dengan pancasila? ini pertanyaan serius, negeri yang mayoritas muslim, kok bisa tidak mempidanakan kumpul kebo alias zina? lgbt pun tidak melanggar hukum… katanya ideologinya pancasila, memangnya zina dan lgbt sesuai dengan pancasila? katanya pancasila lahir dari islam, padahal islam sendiri tegas dan keras mengharamkan zina dan lgbt… kalau pancasila melegalkan zina dan lgbt berarti pancasila bertentangan dong dengan islam?? jika kita anti zina dan anti lgbt kita dikatain anti pancasila anti nkri… begitu? serius nanya… komen yg bisa jawab…..",ideologi pancasila memang zina lgbt sesuai pancasila serius negeri mayoritas muslim pidana kumpul kebo alias zina lgbt langgar hukum ideologi pancasila memang zina lgbt sesuai pancasila pancasila lahir islam islam keras haram zina lgbt pancasila legal zina lgbt pancasila tentang islam anti zina anti lgbt dikatain anti pancasila anti nkri serius nanya komen
3006,711452,1,2017-09-22 00:00:00,Fahri Hamzah Anak dari MH Lukman Ketua CC PKI,Fahri Hamzah Anak dari MH Lukman Ketua CC PKI,711452.jpg,fahri hamzah anak dari mh lukman ketua cc pki fahri hamzah anak dari mh lukman ketua cc pki,fahri hamzah anak mh lukman ketua cc pki fahri hamzah anak mh lukman ketua cc pki
3007,711503,0,2017-08-29 00:00:00,Hoax Politik dan  Keteladanan Elit,Hoax Politik dan (Minimnya) Keteladanan Elit,711503.jpg,hoax politik dan keteladanan elit hoax politik dan (minimnya) keteladanan elit,hoax politik teladan elit hoax politik minim teladan elit
3008,711621,1,2017-05-06 00:00:00,ISIS SEBAR AIDS DI JOGJA,"situasi mendesak
 
 harap kesediaan anda untuk bantu menangkap mereka dengan cepat jika anda menemui orang-orang yang berkunjung di depan pintu anda dan mereka mengatakan mereka berasal dari fakultas kedokteran untuk bantu mengukur gula darah secara gratis. segera informasikan karena orang-orang itu adalah isis",711621.jpg,isis sebar aids di jogja situasi mendesak harap kesediaan anda untuk bantu menangkap mereka dengan cepat jika anda menemui orang-orang yang berkunjung di depan pintu anda dan mereka mengatakan mereka berasal dari fakultas kedokteran untuk bantu mengukur gula darah secara gratis. segera informasikan karena orang-orang itu adalah isis,isis sebar aids jogja situasi desak harap sedia bantu tangkap cepat temu orang orang kunjung pintu asal fakultas dokter bantu ukur gula darah gratis informasi orang orang isis
3009,711862,1,2017-02-13 00:00:00,Jika Kami Menang Gereja di Jakarta Harus Lebih Besar dari Istiqlal,"1. Jika Kami Menang Gereja di Jakarta Harus Lebih Besar dari Istiqlal
 2. Ahok: Saya Ingin Jakarta Punya Gereja Seluas Vatikan Roma Bebas Masuk Untuk Semua Agama",711862.jpg,jika kami menang gereja di jakarta harus lebih besar dari istiqlal 1. jika kami menang gereja di jakarta harus lebih besar dari istiqlal 2. ahok: saya ingin jakarta punya gereja seluas vatikan roma bebas masuk untuk semua agama,menang gereja jakarta istiqlal menang gereja jakarta istiqlal ahok jakarta gereja luas vatikan roma bebas masuk agama
3010,712252,1,2016-11-27 00:00:00,Sweeping Etnis China di Singkawang Kalimantan Barat,Dipicu dari kasus Ahok sweping etnis cina mulai terjadi di kalimantan…???,712252.jpg,sweeping etnis china di singkawang kalimantan barat dipicu dari kasus ahok sweping etnis cina mulai terjadi di kalimantan…???,sweeping etnis china singkawang kalimantan barat picu ahok sweeping etnis cina kalimantan
3011,712264,1,2016-11-24 00:00:00,Banser NU Mendukung Aksi 212,"TERIMA KASIH UNTUK SAUDARA TUA KAMI
 BANSER NU
 
 YANG TELAH MENYATAKAN SIAP MENURUNKAN 50.000 BANSER UNTUK MENJAGA UMAT ISLAM DALAM AKSI 212 DI JAKARTA
 SEMOGA BANSER TETAP JAYA
 
 ALLAHU AKBAR … !!!",712264.jpg,banser nu mendukung aksi 212 terima kasih untuk saudara tua kami banser nu yang telah menyatakan siap menurunkan 50.000 banser untuk menjaga umat islam dalam aksi 212 di jakarta semoga banser tetap jaya allahu akbar … !!!,banser nu dukung aksi 212 terima kasih saudara tua banser nu turun 50000 banser jaga ummat islam aksi 212 jakarta moga banser jaya allahu akbar
3012,712388,1,2016-09-08 00:00:00,Gula Jawa Mengandung Formalin,"Info dibawah ini benar tidak ya?
 Hati2 dgn gula merah / gula jawa !!i
 Dari temen2 ITB 71 ….biologi yg akan melanjutkan penelitian ttg gula merah
 *Gula Jawa/ Gula Aren/ Gula Merah*",712388.jpg,gula jawa mengandung formalin info dibawah ini benar tidak ya? hati2 dgn gula merah / gula jawa !!i dari temen2 itb 71 ….biologi yg akan melanjutkan penelitian ttg gula merah *gula jawa/ gula aren/ gula merah*,gula jawa kandung formalin info bawah hati dgn gula merah gula jawa temen itb 71 biologi lanjut teliti gula merah gula jawa gula aren gula merah
3013,712608,1,2015-11-24 00:00:00,Tokoh ISIS Syaikh Al Arifi Datang ke Masjid Istiqlal,"rencana tablig akbar 17 januari 2016 di masjid istiqlal, dengan mengundang tokoh ISIS, harus ditolak . NKRI jangan dijadikan sarang pengungsi ISIS, yang lari dari suriah dan irak.",712608.jpg,"tokoh isis syaikh al arifi datang ke masjid istiqlal rencana tablig akbar 17 januari 2016 di masjid istiqlal, dengan mengundang tokoh isis, harus ditolak . nkri jangan dijadikan sarang pengungsi isis, yang lari dari suriah dan irak.",tokoh isis syaikh al arif masjid istiqlal rencana tablig akbar 17 januari 2016 masjid istiqlal undang tokoh isis tolak nkri jadi sarang ungsi isis lari suriah irak
3014,712690,1,2015-09-15 00:00:00,Foto Raja Salman Mengangkat Tandu Jenazah Korban Crane,"Raja Salman dari arab saudi membawa orang-orang yang sudah meninggal karena crane bermalam di makka dua hari yangh lalu, pada bahu ke tanah pemakaman.",712690.png,"foto raja salman mengangkat tandu jenazah korban crane raja salman dari arab saudi membawa orang-orang yang sudah meninggal karena crane bermalam di makka dua hari yangh lalu, pada bahu ke tanah pemakaman.",foto raja salman angkat tandu jenazah korban crane raja salman arab saudi bawa orang orang tinggal crane malam makka yangh bahu tanah makam
3015,712946,0,2020-08-04 00:00:00,KBR: Merebaknya Teori Konspirasi dan Disinformasi Covid,"Bersama: Septiaji Eko Nugroho (Ketua Presidium MAFINDO), Wiku Adisasmito (Jubir Pemerintah Penanganan Covid-19), Imam Prasodjo (Sosiolog).",712946.jpg,"kbr: merebaknya teori konspirasi dan disinformasi covid bersama: septiaji eko nugroho (ketua presidium mafindo), wiku adisasmito (jubir pemerintah penanganan covid-19), imam prasodjo (sosiolog).",kbr rebak teori konspirasi disinformasi covid septiaji eko nugroho ketua presidium mafindo wiku adisasmito jubir perintah tangan covid 19 imam prasodjo sosiolog
3016,713186,1,2020-07-15 00:00:00,"Semboyan Pesindo Bekerdja, bekerdja, bekerdja adalah semboyan PKI","Semboyan “Bekerdja, bekerdja, bekerdja” adalah semboyan PKI di tahun 1946 Ini adalah foto dari majalah Revolusioner, majalah resmi Pesindo (Pemoeda Socialis Indonesia) edisi tahun 1946.HMMMM… KOK MIRIP YA?",713186.png,"semboyan pesindo bekerdja, bekerdja, bekerdja adalah semboyan pki semboyan “bekerdja, bekerdja, bekerdja” adalah semboyan pki di tahun 1946 ini adalah foto dari majalah revolusioner, majalah resmi pesindo (pemoeda socialis indonesia) edisi tahun 1946.hmmmm… kok mirip ya?",semboyan pesindo bekerdja bekerdja bekerdja semboyan pki semboyan bekerdja bekerdja bekerdja semboyan pki 1946 foto majalah revolusioner majalah resmi pesindo pemoeda socialis indonesia edisi 1946 hmmmm
3017,713261,1,2020-07-07 00:00:00,Video Detik-Detik Lahirnya 17 Anak Kembar,WOW AMAZING KUASA ALLOH DETIK DETIK LAHIRNYA 17 ANAK KEMBAR SEMOGA YANG BELOM PUNYA ANAK DI SEGERAKAN AAMIN BAGIKAN BIAR BANYAK YANG TAU KEAJAIBAN ITU ADA BAGI YANG PERCAYA,713261.jpg,video detik-detik lahirnya 17 anak kembar wow amazing kuasa alloh detik detik lahirnya 17 anak kembar semoga yang belom punya anak di segerakan aamin bagikan biar banyak yang tau keajaiban itu ada bagi yang percaya,video detik detik lahir 17 anak kembar wow amazing kuasa alloh detik detik lahir 17 anak kembar moga bom anak segera aamin bagi biar tau ajaib percaya
3018,713611,1,2020-05-27 00:00:00,Hari ini 2 kasir Chandra karang dinyatakan positive Covid 19,Sekilas info Daro grup sebelah Hari ini 2 kasir Chandra karang dinyatakan positive Covid 19 Ya Allah..kasir yg mana yaa..Pasti bnyak konsumen jg yg SDH terpapar..,713611.png,hari ini 2 kasir chandra karang dinyatakan positive covid 19 sekilas info daro grup sebelah hari ini 2 kasir chandra karang dinyatakan positive covid 19 ya allah..kasir yg mana yaa..pasti bnyak konsumen jg yg sdh terpapar..,kasir chandra karang nyata positive covid 19 kilas info daro grup belah kasir chandra karang nyata positive covid 19 allah kasir bnyak konsumen jg papar
3019,714076,1,2020-04-14 00:00:00,Setya Novanto Dibebaskan Karena COVID-19,Papa Setnov Masuk PENJARA 2018 DIBEBASIN 2020 padahal Vonisnya 15 tahun PENJARA Bahagia banget ya para KORUPTOR hidupnya di era Jokowi,714076.jpg,setya novanto dibebaskan karena covid-19 papa setnov masuk penjara 2018 dibebasin 2020 padahal vonisnya 15 tahun penjara bahagia banget ya para koruptor hidupnya di era jokowi,setya novanto bebas covid 19 papa setnov masuk penjara 2018 dibebasin 2020 vonis 15 penjara bahagia banget koruptor hidup era jokowi
3020,714244,1,2020-03-29 00:00:00,Foto Mayat Mamak palsu jokowi kagak diterima bumi,"Mayat Mamak palsu jokowi kagak diterima bumi🤣, pas dibenamin dalam kubur nongol lagi kepermukaan tanah
 Ini mayat kok macam ikan sapu sapu ya Semoga jokowi secepatnya menyusul beliau ke nerakabjahanam.",714244.png,"foto mayat mamak palsu jokowi kagak diterima bumi mayat mamak palsu jokowi kagak diterima bumi🤣, pas dibenamin dalam kubur nongol lagi kepermukaan tanah ini mayat kok macam ikan sapu sapu ya semoga jokowi secepatnya menyusul beliau ke nerakabjahanam.",foto mayat mamak palsu jokowi kagak terima bumi mayat mamak palsu jokowi kagak terima bumi rolling floor laughing pas dibenamin kubur nongol muka tanah mayat ikan sapu sapu moga jokowi cepat susul beliau nerakabjahanam
3021,714301,1,2020-03-24 00:00:00,Death due to #COVID19: Wrapped in a bag,"Death due to #COVID19:
 
 Wrapped in a bag, can’t be bathed, only you on the bag. Can’t bring the body home, the family can’t watch unless it’s buried.
 
 Do you still think this is not serious? Go hang out tonight, go out, go back to hometown, go to travel.",714301.png,"death due to #covid19: wrapped in a bag death due to #covid19: wrapped in a bag, can’t be bathed, only you on the bag. can’t bring the body home, the family can’t watch unless it’s buried. do you still think this is not serious? go hang out tonight, go out, go back to hometown, go to travel.",death covid19 wrapped bag death covid19 wrapped bag bathed bag bring body home family watch buried think hang tonight hometown travel
3022,714324,1,2020-03-22 00:00:00,"Mantap cara presiden Vladimir Putin, dengan menyebar hewan buas supaya warganya tidak keluar rumah","Mantap cara presiden Vladimir Putin,..dengan menyebar hewan buas,…supaya warganya tidak keluar rumah….. Lain di Negara +62….bukan hewan buas yg di sebar…malah kodok dan cebong yang di sebar",714324.png,"mantap cara presiden vladimir putin, dengan menyebar hewan buas supaya warganya tidak keluar rumah mantap cara presiden vladimir putin,..dengan menyebar hewan buas,…supaya warganya tidak keluar rumah….. lain di negara +62….bukan hewan buas yg di sebar…malah kodok dan cebong yang di sebar",mantap presiden vladimir putin sebar hewan buas warga rumah mantap presiden vladimir putin sebar hewan buas warga rumah negara 62 hewan buas sebar kodok cebong sebar
3023,714341,1,2020-03-21 00:00:00,Video Donald Trump Ke WC Lupa Matikan Mic,"☝Donald Trump meninggalkan ruang rapat utk buang hajat ke WC (toilet), tapi … microphone didasi lupa dimatikan shg bunyi pelepasan kentut beraknya masuk ke speaker ruangan rapat.🙈😁😜😎🤓",714341.jpg,"video donald trump ke wc lupa matikan mic ☝donald trump meninggalkan ruang rapat utk buang hajat ke wc (toilet), tapi … microphone didasi lupa dimatikan shg bunyi pelepasan kentut beraknya masuk ke speaker ruangan rapat.🙈😁😜😎🤓",video donald trump wc lupa mati mic index pointing donald trump tinggal ruang rapat buang hajat wc toilet microphone dasi lupa mati bunyi lepas kentut berak masuk speaker ruang rapat see-no-evil monkey beaming face smiling eyes winking face tongue smiling face sunglasses nerd face
3024,714417,1,2020-03-16 00:00:00,"Sudah mau dimulai lockdown perwilayah, Lockdown Di Bali tanggal 25 maret 2020","Sudah mau dimulai lockdown perwilayah..
 Ini serius bukan hoax..tidak perlu panik..
 Lockdown Di Bali semua akses di tutup termasuk Bandara Ngurah Rai, semua pelabuhan laut, terminal, Obyek wisata, Mall, Pasar Tradisional, dan masyarakat tidak keluar rumah bahkan listrikpun mati. Kebijakan ini akan dilaksanakan selama 24 jam tanggal 25 Maret 2020..",714417.png,"sudah mau dimulai lockdown perwilayah, lockdown di bali tanggal 25 maret 2020 sudah mau dimulai lockdown perwilayah.. ini serius bukan hoax..tidak perlu panik.. lockdown di bali semua akses di tutup termasuk bandara ngurah rai, semua pelabuhan laut, terminal, obyek wisata, mall, pasar tradisional, dan masyarakat tidak keluar rumah bahkan listrikpun mati. kebijakan ini akan dilaksanakan selama 24 jam tanggal 25 maret 2020..",lockdown wilayah lockdown bal tanggal 25 maret 2020 lockdown wilayah serius hoax panik lockdown bal akses tutup bandara ngurah rai labuh laut terminal obyek wisata mall pasar tradisional masyarakat rumah listrik mati bijak laksana 24 jam tanggal 25 maret 2020
3025,714434,0,2020-03-14 00:00:00,Pemkot Depok Batalkan Acara Olahraga #DepokAman,"Semua dibatalkan karena ada memang masukan dari sekeliling kita. Walaupun kita menyatakan tidak ada penyebaran virus di Kota Depok antara Pasien satu, dua dan tiga, tapi untuk kemaslahatan bersama kita batalkan,",714434.png,"pemkot depok batalkan acara olahraga #depokaman semua dibatalkan karena ada memang masukan dari sekeliling kita. walaupun kita menyatakan tidak ada penyebaran virus di kota depok antara pasien satu, dua dan tiga, tapi untuk kemaslahatan bersama kita batalkan,",pemkot depok batal acara olahraga depokaman batal masuk keliling sebar virus kota depok pasien maslahat batal
